host_is_superhost,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,calculated_host_listings_count,room_type_Private room,room_type_Shared room,minimum_nights_log,min_nights_very_low,min_nights_low,min_nights_medium,city_Boroondara,city_Darebin,city_Glen Eira,city_Melbourne,city_Moreland,city_Other,city_Port Phillip,city_Stonnington,city_Whitehorse,city_Yarra,city_Yarra Ranges,accommodates bedrooms,accommodates bathrooms,bedrooms bathrooms,number_of_reviews_log,calculated_host_listings_count_log
-0.63163909964464,-0.8273139070930117,0.6377112677280422,1.0967541226132518,-0.5093422887119936,0.5022315325804526,0.6225652701346738,-0.09356517186937445,0.1487534414413364,-0.02119922225572229,-0.9568604917874762,-0.4124172774111976,False,False,-0.8107560565298157,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,2.077447826946374,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.5508245038639831,-0.5586232549661482,-0.2558077582678599,0.1386773904972757,-0.5317382384693609
-0.63163909964464,-0.9052107665472381,1.22855225555935,-0.7136546213639505,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,-0.011933362875616357,-0.6089045296252961,-0.48885315732735224,1.045084428276411,-0.4124172774111976,True,False,0.5508159328391753,False,True,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,2.077447826946374,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.42090503775521204,0.36349447819540576,0.3004040453782973,-0.9388035790450787,-0.5317382384693609
1.5831825492794855,0.04142235293968659,0.32436797500237047,-1.1662568073582509,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,-0.09356517186937445,-0.49052047164613466,0.6802816803517225,1.045084428276411,-0.4124172774111976,True,False,-0.8107560565298157,True,False,False,6.264358506662914,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.6878444430097179,0.5940239114857941,0.3004040453782973,-0.6743656070012413,-0.5317382384693609
-0.63163909964464,0.018723584066417023,-0.3394639952357033,0.19154975062465057,-0.5093422887119936,-0.58978814843344,-0.02923019865876211,-0.09356517186937445,1.9718679343204206,-0.37193967355944474,1.045084428276411,-0.4124172774111976,False,False,-0.8107560565298157,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,1.400730935453528,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,-0.11297377275379981,-0.09756438838537115,0.3004040453782973,1.0891906892330554,-0.5317382384693609
1.5831825492794855,0.2815854253404857,-0.3186567215595307,-1.1662568073582509,6.773439471608559,-0.58978814843344,-0.6810256674521981,-0.011933362875616357,-0.44316684845447013,0.4464547128159077,1.045084428276411,-0.15448904600186947,True,False,0.5508159328391753,False,True,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,1.400730935453528,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.6878444430097179,-7.899569892992556,-3.99489432448599,-0.5854896323206605,-0.16781415508209097
-0.63163909964464,1.0919245134325866,-0.049602303538618026,-0.7136546213639505,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,0.028882541621262692,-0.5852277180294638,-0.13811270602362977,-0.9568604917874762,-0.4124172774111976,False,False,0.9891442094287305,False,False,True,-0.15963326475270811,5.51439358274016,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.42090503775521204,0.36349447819540576,0.3004040453782973,-0.8800256274956196,-0.5317382384693609
-0.63163909964464,0.9022535087574453,-0.34506208092787005,-0.7136546213639505,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,-0.011933362875616357,-0.5615509064336315,0.6802816803517225,-0.9568604917874762,-0.4124172774111976,True,False,0.5508159328391753,False,True,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,4.768367350460752,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.42090503775521204,0.36349447819540576,0.3004040453782973,-0.8245115661180872,-0.5317382384693609
-0.63163909964464,0.16783756314198983,-0.5100625864913975,2.4545606805961535,2.2217008714082134,1.5942512135943452,1.9261562077215457,-0.0527492673724954,-0.3011059788794766,-1.1903340599347971,1.045084428276411,-0.28345316170653356,False,False,-0.014287500716651063,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,1.400730935453528,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,3.9131863438813794,5.453299603004812,3.5419493104861584,-0.3582561632351397,-0.3333116628896244
1.5831825492794855,-0.627930539283715,-0.20854018679902542,-0.7136546213639505,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,-0.0527492673724954,0.9537650356996333,0.0957142615121852,-0.9568604917874762,-0.3479352195588656,False,False,-0.014287500716651063,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,-0.48135986234123296,2.733503150480023,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.42090503775521204,0.36349447819540576,0.3004040453782973,0.669758298539488,-0.4276113654862073
-0.63163909964464,0.23468157602510303,-0.40247316140497535,-0.7136546213639505,-0.5093422887119936,-1.6818078294473324,-0.6810256674521981,-0.0527492673724954,-0.514197283241967,-0.8395936086310748,1.045084428276411,-0.21897110385420152,False,False,-0.014287500716651063,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,1.400730935453528,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,1.2002299297311636,0.36349447819540576,0.8566158490244545,-0.7219526700912232,-0.24714313092062165
